song_id,filename,valence_pred,arousal_pred,mood_basic_pred,mood_detailed_pred,actual_quadrant,actual_mood,pred_quadrant,correct
MT0002222944,MT0002222944.mp3,0.37276204861111134,0.5298703069234967,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002225477,MT0002225477.mp3,0.4657068179563491,0.5042423611111111,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002239079,MT0002239079.mp3,0.3813460639880952,0.5532329876373627,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002252353,MT0002252353.mp3,0.4005657614087302,0.5554020943151944,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002272314,MT0002272314.mp3,0.3145691073439992,0.5242334927165755,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002291660,MT0002291660.mp3,0.3043250840389096,0.5716964673709584,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002298774,MT0002298774.mp3,0.32845192604023254,0.5481364138796575,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002316145,MT0002316145.mp3,0.41430622840802983,0.5423339716190272,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002337555,MT0002337555.mp3,0.4660546441031559,0.5550776209003602,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002342346,MT0002342346.mp3,0.48761555555555575,0.5328344069338997,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002372242,MT0002372242.mp3,0.3813794288980834,0.5690893633503947,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002379942,MT0002379942.mp3,0.3375688020140828,0.5180986272180254,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002385077,MT0002385077.mp3,0.30364264904444516,0.5204580082878947,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002396250,MT0002396250.mp3,0.3135216365116678,0.5505812270113433,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002399275,MT0002399275.mp3,0.3017558925771299,0.5454148340234736,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002415184,MT0002415184.mp3,0.3732466980894353,0.4960778727002162,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0002423836,MT0002423836.mp3,0.3210243846778221,0.6112214017538515,Angry/Tense,Tense/Anxious,Q2,Angry/Tense,Q2,True
MT0002460914,MT0002460914.mp3,0.39712599386724384,0.5306835925357941,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002479795,MT0002479795.mp3,0.4364266001533191,0.555080922296915,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002500878,MT0002500878.mp3,0.3517183606150794,0.5695145377436484,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002519050,MT0002519050.mp3,0.3321895096834024,0.5391750439911128,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002549944,MT0002549944.mp3,0.41197578373015875,0.5161555611922798,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002602057,MT0002602057.mp3,0.4581344872835497,0.5831654935515873,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002621498,MT0002621498.mp3,0.33937049735803415,0.5717737466418694,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002655864,MT0002655864.mp3,0.4397827173520923,0.5702107651723274,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002701422,MT0002701422.mp3,0.31657968604129705,0.5390454062948328,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002711792,MT0002711792.mp3,0.2973256032930106,0.5299523692889124,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002737189,MT0002737189.mp3,0.4146629712301587,0.5531610116299024,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002739845,MT0002739845.mp3,0.362682565027785,0.5702282815738122,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002761408,MT0002761408.mp3,0.30819601818188036,0.5303203816704499,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002772535,MT0002772535.mp3,0.4523655208333334,0.44876967509920623,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0002785740,MT0002785740.mp3,0.3170244044757445,0.5572269761721974,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002810052,MT0002810052.mp3,0.3224854846339008,0.5373873971705908,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002842988,MT0002842988.mp3,0.40100061147186145,0.5251103643803813,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002874900,MT0002874900.mp3,0.44859993583937213,0.5708301406469533,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002875103,MT0002875103.mp3,0.396115505952381,0.5565727770050428,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002889321,MT0002889321.mp3,0.31301676084969604,0.515760836423744,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002894943,MT0002894943.mp3,0.29905965482632313,0.5418872035266438,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002939380,MT0002939380.mp3,0.48902322741596627,0.5589780997721092,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002940684,MT0002940684.mp3,0.3394292077945422,0.552222867044653,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002949712,MT0002949712.mp3,0.3353088017843263,0.5353729903891963,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002954708,MT0002954708.mp3,0.37121433306277046,0.5266360838546235,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002955901,MT0002955901.mp3,0.37370449964497715,0.5698488722414283,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002960683,MT0002960683.mp3,0.3396064186507936,0.5222872083848229,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0002983378,MT0002983378.mp3,0.3846206527326839,0.5448512743169917,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003008724,MT0003008724.mp3,0.32742008865677436,0.5473076261325093,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003019852,MT0003019852.mp3,0.2676199473241195,0.5484930216578311,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003023886,MT0003023886.mp3,0.2945203902504636,0.5215581051339936,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003041246,MT0003041246.mp3,0.30342336228650074,0.5497953015690744,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003085195,MT0003085195.mp3,0.33276106179410875,0.5426576119882506,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003094118,MT0003094118.mp3,0.4137971173791485,0.5551782068454526,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003097486,MT0003097486.mp3,0.39980511904761906,0.550514942343708,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003106472,MT0003106472.mp3,0.33491923490418907,0.5431597420135226,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003117846,MT0003117846.mp3,0.40055926969078826,0.5525510922522312,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003124476,MT0003124476.mp3,0.2991212590187589,0.5513935438165987,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003136077,MT0003136077.mp3,0.342231328272029,0.5555069947846457,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003137690,MT0003137690.mp3,0.41840160714285707,0.5494881175595239,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003170390,MT0003170390.mp3,0.3035455317863395,0.5178581204208418,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003209662,MT0003209662.mp3,0.2990832718876821,0.5234601371403229,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003224500,MT0003224500.mp3,0.37328851686507925,0.5617049576930203,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003237550,MT0003237550.mp3,0.38514173363095233,0.548482463744171,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003262589,MT0003262589.mp3,0.37221610950630263,0.565363888580545,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003294608,MT0003294608.mp3,0.3245770269049779,0.5428314372948241,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003299912,MT0003299912.mp3,0.3034856037844403,0.5254778099220256,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003309945,MT0003309945.mp3,0.3146321550159696,0.5500671452966744,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003311798,MT0003311798.mp3,0.4244189136904763,0.5820968521973395,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003315880,MT0003315880.mp3,0.3186111232864358,0.5626870496769435,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003326925,MT0003326925.mp3,0.28122040979526625,0.5462342904177018,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003336800,MT0003336800.mp3,0.2886740418503312,0.5319448322662755,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003337396,MT0003337396.mp3,0.30199273281764416,0.5200058670309875,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003345751,MT0003345751.mp3,0.30944520534349157,0.526047943173538,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003349423,MT0003349423.mp3,0.491145786980022,0.5519187388772978,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003353602,MT0003353602.mp3,0.36314719353864744,0.5309036628374377,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003442366,MT0003442366.mp3,0.30417452725909777,0.5295278232209014,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003444822,MT0003444822.mp3,0.3150496632866716,0.5289884245131915,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003462877,MT0003462877.mp3,0.3829498214285714,0.5569853890607156,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003482336,MT0003482336.mp3,0.30587326110145385,0.5668960250353797,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003496132,MT0003496132.mp3,0.3452537803117222,0.565032005147317,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003503243,MT0003503243.mp3,0.21368465002479853,0.6793014364282902,Angry/Tense,Tense/Anxious,Q2,Angry/Tense,Q2,True
MT0003504085,MT0003504085.mp3,0.31395065832457175,0.5447682132778521,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003539442,MT0003539442.mp3,0.3143565502307492,0.5293001507731672,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003546058,MT0003546058.mp3,0.29551723484660775,0.5141292345807816,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003587042,MT0003587042.mp3,0.3265616060894515,0.5276230985367507,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003598094,MT0003598094.mp3,0.32483545333630237,0.5508265465148012,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003612742,MT0003612742.mp3,0.35186890692640704,0.5896411163585557,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003630870,MT0003630870.mp3,0.4479321823252119,0.4971849233483232,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0003639120,MT0003639120.mp3,0.2720254761082307,0.5554752987148169,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003659365,MT0003659365.mp3,0.295913376672964,0.5335506400813768,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003728288,MT0003728288.mp3,0.29795817074254305,0.5199831713071118,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003762339,MT0003762339.mp3,0.3128885908439719,0.5185412420025443,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003774577,MT0003774577.mp3,0.4284507396596461,0.49050746257214994,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0003782002,MT0003782002.mp3,0.3163116633619288,0.5178803072561627,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003787478,MT0003787478.mp3,0.3642721360930736,0.5358536089841052,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003807077,MT0003807077.mp3,0.3181583389700579,0.5252478122597806,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003821577,MT0003821577.mp3,0.33959496062454453,0.5296599469689695,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003834848,MT0003834848.mp3,0.32041197076551214,0.5534114827148521,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003837569,MT0003837569.mp3,0.29460033101993516,0.5205433328309055,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003857948,MT0003857948.mp3,0.39596772936091684,0.5424447191482733,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003859252,MT0003859252.mp3,0.36400279513888906,0.5207674751984128,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003880691,MT0003880691.mp3,0.5394820095793671,0.581390221859357,Happy/Energetic,Content/Active,Q2,Angry/Tense,Q1,False
MT0003881997,MT0003881997.mp3,0.4043562159541848,0.531809541170635,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003900455,MT0003900455.mp3,0.4105875178214243,0.4804377331349206,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0003909085,MT0003909085.mp3,0.3467082663690475,0.5249978493626096,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003968586,MT0003968586.mp3,0.31030680091961005,0.542305503199292,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0003979876,MT0003979876.mp3,0.295926857007476,0.5226516277737757,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004012938,MT0004012938.mp3,0.2950198299254501,0.5331594203309862,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004018270,MT0004018270.mp3,0.33286571949936183,0.5421323680927153,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004025604,MT0004025604.mp3,0.29279466994303577,0.5272204340128401,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004027946,MT0004027946.mp3,0.47087587301587297,0.498457637761544,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0004028719,MT0004028719.mp3,0.38691385754870133,0.48823209573412724,Sad/Calm,Neutral/Balanced,Q2,Angry/Tense,Q3,False
MT0004068560,MT0004068560.mp3,0.299755448601416,0.5203444396860758,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004072079,MT0004072079.mp3,0.25732226992180657,0.5603287299981101,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004073991,MT0004073991.mp3,0.37631885010822486,0.5211384798432404,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004085907,MT0004085907.mp3,0.43005591342787114,0.5750471693623197,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004087145,MT0004087145.mp3,0.33728441644119767,0.5416874414228567,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004137658,MT0004137658.mp3,0.36303669437177616,0.5408006332740826,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004186970,MT0004186970.mp3,0.5057664362965624,0.47383830334595956,Content/Relaxed,Neutral/Balanced,Q2,Angry/Tense,Q4,False
MT0004197514,MT0004197514.mp3,0.4199316006909759,0.5051622529134989,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004240748,MT0004240748.mp3,0.25874986663455074,0.5528566614035472,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004254228,MT0004254228.mp3,0.32011116119176364,0.5443310648840697,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004293364,MT0004293364.mp3,0.44588277866004766,0.5463554552549607,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004316859,MT0004316859.mp3,0.4650363144841272,0.5125502182539681,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004409960,MT0004409960.mp3,0.35847543560606066,0.5669054155173877,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004414074,MT0004414074.mp3,0.33999891748857153,0.537750700522747,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004447086,MT0004447086.mp3,0.31787058456571804,0.5154035858045277,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004458238,MT0004458238.mp3,0.39412719990079376,0.571889166911149,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004459450,MT0004459450.mp3,0.39213427579365095,0.5514021107094846,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004497478,MT0004497478.mp3,0.37602206439393937,0.5171022478706488,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004511265,MT0004511265.mp3,0.2796062443997639,0.5800793354821886,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004512063,MT0004512063.mp3,0.3036461437504552,0.5237803361371635,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004550434,MT0004550434.mp3,0.2533572887900727,0.5495924684175286,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004555632,MT0004555632.mp3,0.4182492652076075,0.5668277002423239,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004558203,MT0004558203.mp3,0.36634600208818957,0.5536870771436971,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004558461,MT0004558461.mp3,0.4407038392857143,0.5311055553275505,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004593880,MT0004593880.mp3,0.5081253519570706,0.5876186714236136,Happy/Energetic,Content/Active,Q2,Angry/Tense,Q1,False
MT0004645468,MT0004645468.mp3,0.32148205291395,0.520976589480333,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004674397,MT0004674397.mp3,0.37200853670634926,0.5040788802083331,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004676134,MT0004676134.mp3,0.5153557297642317,0.5567016887945573,Happy/Energetic,Content/Active,Q2,Angry/Tense,Q1,False
MT0004681292,MT0004681292.mp3,0.3271938552703805,0.5333039007232042,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004715422,MT0004715422.mp3,0.3281962754908268,0.5235592408785753,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004739956,MT0004739956.mp3,0.2890045002003522,0.5228094343788274,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004759588,MT0004759588.mp3,0.2976166808594296,0.5194040397217243,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004798504,MT0004798504.mp3,0.41906387648809507,0.5883375608530936,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004807446,MT0004807446.mp3,0.44146559830182064,0.5421146439256598,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004811602,MT0004811602.mp3,0.294573616518774,0.5240823813157953,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004836526,MT0004836526.mp3,0.4923699768723712,0.5438980826974521,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004844832,MT0004844832.mp3,0.4146595276424965,0.549682864416581,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004861138,MT0004861138.mp3,0.3961767857142858,0.535160801498706,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004866559,MT0004866559.mp3,0.4098400399080086,0.5622021647551295,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004867185,MT0004867185.mp3,0.40252275883838357,0.5265452579365079,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004872217,MT0004872217.mp3,0.3046376343812339,0.5341216853872007,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004882280,MT0004882280.mp3,0.36659025072150087,0.5288022991071429,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004894364,MT0004894364.mp3,0.29628885089775747,0.5274035563689874,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004942017,MT0004942017.mp3,0.4745355803571429,0.5433093678157196,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004948855,MT0004948855.mp3,0.31423538339223667,0.5353619650625873,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004956006,MT0004956006.mp3,0.2932801146416066,0.515099072323784,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004958762,MT0004958762.mp3,0.44848458152958154,0.5370961417748917,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004961409,MT0004961409.mp3,0.31519044477513225,0.5402197630112692,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004982446,MT0004982446.mp3,0.3029438309916194,0.5231354652438934,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004997589,MT0004997589.mp3,0.3277469168468729,0.5320607456979213,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0004999812,MT0004999812.mp3,0.29601384208992815,0.5201713977744213,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005004562,MT0005004562.mp3,0.49672686754805456,0.5322404989991765,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005026798,MT0005026798.mp3,0.31159238613494983,0.5163899255239515,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005028976,MT0005028976.mp3,0.43849975446428574,0.5774656486296995,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005029328,MT0005029328.mp3,0.30951163448692326,0.5256805920001837,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005039941,MT0005039941.mp3,0.37589623015873014,0.5561276450892858,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005126279,MT0005126279.mp3,0.42393124129298476,0.5714835309037656,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005171537,MT0005171537.mp3,0.3503365848214285,0.5312870772488992,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005202791,MT0005202791.mp3,0.3413500801404479,0.5307079314578926,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005213723,MT0005213723.mp3,0.42675378481551973,0.5594739169996749,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005223794,MT0005223794.mp3,0.339824085443939,0.5516106399381637,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005241287,MT0005241287.mp3,0.4166881786616162,0.5454671495627569,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005243931,MT0005243931.mp3,0.3326922334420352,0.5251929908100128,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005286165,MT0005286165.mp3,0.32079729021334935,0.5519943798414013,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005287506,MT0005287506.mp3,0.2951621686300878,0.515108075205634,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005304966,MT0005304966.mp3,0.32217105365617243,0.5391582019859306,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005319891,MT0005319891.mp3,0.3004712197467422,0.5226170048129704,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005337249,MT0005337249.mp3,0.30797626536134437,0.5152068364100421,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005352508,MT0005352508.mp3,0.4493453893849207,0.5542663425843944,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005387539,MT0005387539.mp3,0.3667196754739927,0.57573659152487,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
MT0005409948,MT0005409948.mp3,0.42050653769841273,0.5602657846060386,Angry/Tense,Neutral/Balanced,Q2,Angry/Tense,Q2,True
